tag	layer	block	head	x	y	target	bit
1701	1	8	4	91	26	1	7
1702	1	7	2	67	15	1	1
1703	1	10	5	77	5	1	3
1704	1	2	6	23	31	1	5
1705	1	8	2	12	38	1	4
1706	1	0	1	103	57	1	3
1707	1	7	0	26	17	1	1
1708	1	0	6	56	16	1	3
1709	1	5	1	175	10	1	4
1710	1	0	2	16	25	1	7
1711	1	1	7	84	15	1	0
1712	1	0	7	43	55	1	6
1713	1	0	5	97	54	1	2
1714	1	3	7	47	35	1	4
1715	1	2	7	8	31	1	4
1716	1	6	1	140	61	1	0
1717	1	4	3	98	17	1	6
1718	1	10	6	134	31	1	0
1719	1	11	5	91	61	1	7
1720	1	9	4	128	41	1	6
1721	1	2	0	6	40	1	3
1722	1	4	9	14	60	1	5
1723	1	3	10	40	12	1	3
1724	1	3	9	68	7	1	3
1725	1	6	3	90	22	1	2
1726	1	9	11	81	45	1	0
1727	1	11	7	90	18	1	3
1728	1	8	0	79	22	1	7
1729	1	1	0	14	29	1	3
1730	1	8	9	122	0	1	5
1731	1	3	5	33	43	1	2
1732	1	0	1	5	18	1	2
1733	1	8	11	93	9	1	5
1734	1	10	4	101	12	1	5
1735	1	5	10	34	20	1	6
1736	1	7	11	166	40	1	2
1737	1	8	10	177	45	1	3
1738	1	9	11	44	48	1	4
1739	1	11	11	75	16	1	2
1740	1	0	2	179	50	1	0
1741	1	9	7	81	28	1	1
1742	1	2	5	84	9	1	3
1743	1	5	7	42	11	1	5
1744	1	0	11	67	26	1	3
1745	1	1	11	89	32	1	1
1746	1	0	11	12	49	1	7
1747	1	6	6	42	52	1	7
1748	1	5	7	139	48	1	1
1749	1	9	7	166	28	1	2
1750	1	1	5	8	37	1	0
1751	1	4	2	26	9	1	5
1752	1	6	5	41	9	1	1
1753	1	9	6	157	61	1	0
1754	1	10	0	42	55	1	2
1755	1	1	6	84	26	1	3
1756	1	11	4	141	33	1	4
1757	1	3	9	24	6	1	6
1758	1	8	5	125	19	1	0
1759	1	0	10	109	11	1	4
1760	1	10	1	153	61	1	3
1761	1	0	1	52	21	1	4
1762	1	7	7	29	39	1	6
1763	1	7	10	169	33	1	1
1764	1	8	6	99	23	1	5
1765	1	5	4	47	57	1	0
1766	1	7	4	119	33	1	3
1767	1	9	1	15	19	1	1
1768	1	10	8	88	52	1	3
1769	1	0	9	99	53	1	7
1770	1	3	6	121	38	1	1
1771	1	11	7	8	18	1	1
1772	1	2	2	42	27	1	3
1773	1	0	3	108	10	1	6
1774	1	10	11	37	33	1	5
1775	1	1	8	22	49	1	6
1776	1	5	11	70	58	1	0
1777	1	9	6	150	53	1	1
1778	1	2	9	37	12	1	1
1779	1	1	4	73	44	1	6
1780	1	6	0	167	62	1	7
1781	1	2	9	70	51	1	2
1782	1	9	6	174	51	1	0
1783	1	5	11	176	30	1	0
1784	1	7	5	68	47	1	0
1785	1	4	11	79	35	1	7
1786	1	10	4	25	29	1	2
1787	1	11	11	113	41	1	4
1788	1	6	7	154	11	1	3
1789	1	3	0	104	62	1	5
1790	1	8	11	40	8	1	4
1791	1	8	2	103	17	1	0
1792	1	3	0	51	7	1	3
1793	1	7	4	12	46	1	3
1794	1	5	10	118	50	1	1
1795	1	0	9	61	47	1	7
1796	1	7	5	45	60	1	5
1797	1	2	0	66	11	1	4
1798	1	6	3	12	20	1	3
1799	1	10	10	57	26	1	4
1800	1	6	7	131	2	1	0
1801	1	2	3	165	22	1	0
1802	1	4	6	155	39	1	4
1803	1	6	3	89	58	1	4
1804	1	7	0	77	50	1	1
1805	1	8	4	169	47	1	4
1806	1	10	5	27	61	1	1
1807	1	4	4	163	41	1	4
1808	1	10	2	182	38	1	3
1809	1	8	9	195	30	1	0
1810	1	6	11	169	40	1	2
1811	1	0	4	167	63	1	4
1812	1	6	9	103	49	1	0
1813	1	11	11	146	24	1	5
1814	1	11	8	56	60	1	5
1815	1	4	1	43	23	1	4
1816	1	7	10	32	33	1	2
1817	1	5	5	167	11	1	3
1818	1	3	5	190	39	1	6
1819	1	5	1	66	37	1	7
1820	1	7	3	13	9	1	7
1821	1	8	6	30	48	1	4
1822	1	0	5	38	17	1	3
1823	1	6	5	145	58	1	2
1824	1	11	5	46	10	1	7
1825	1	10	0	45	40	1	0
1826	1	7	9	70	26	1	2
1827	1	2	9	125	11	1	2
1828	1	6	6	162	54	1	6
1829	1	7	8	98	0	1	0
1830	1	3	5	187	47	1	0
1831	1	8	10	48	2	1	0
1832	1	11	4	63	28	1	5
1833	1	2	2	26	49	1	4
1834	1	1	7	11	38	1	4
1835	1	11	10	133	43	1	6
1836	1	2	3	87	62	1	5
1837	1	2	3	103	2	1	3
1838	1	11	9	33	27	1	0
1839	1	8	11	43	15	1	5
1840	1	10	8	9	48	1	4
1841	1	9	10	12	6	1	1
1842	1	0	7	12	14	1	6
1843	1	6	11	31	32	1	7
1844	1	2	6	52	1	1	4
1845	1	10	6	25	34	1	2
1846	1	1	1	130	15	1	4
1847	1	1	4	127	25	1	3
1848	1	8	4	51	45	1	6
1849	1	2	11	10	63	1	3
1850	1	7	0	84	30	1	0
1851	1	10	2	22	14	1	7
1852	1	1	4	130	9	1	1
1853	1	10	4	59	58	1	4
1854	1	7	0	12	12	1	2
1855	1	4	11	92	40	1	6
1856	1	1	2	24	5	1	0
1857	1	10	5	165	21	1	5
1858	1	7	5	159	34	1	1
1859	1	5	6	46	14	1	6
1860	1	7	6	69	49	1	7
1861	1	10	11	42	14	1	2
1862	1	11	6	15	20	1	1
1863	1	9	9	123	56	1	2
1864	1	6	7	91	3	1	2
1865	1	7	0	28	52	1	7
1866	1	1	11	66	40	1	0
1867	1	10	8	134	28	1	5
1868	1	8	10	176	12	1	6
1869	1	11	10	63	61	1	5
1870	1	10	8	164	49	1	2
1871	1	9	8	13	1	1	2
1872	1	7	7	126	21	1	1
1873	1	5	0	61	42	1	4
1874	1	8	3	57	48	1	6
1875	1	1	1	117	56	1	7
1876	1	7	7	114	40	1	1
1877	1	11	6	167	2	1	1
1878	1	6	9	9	0	1	1
1879	1	9	10	163	38	1	3
1880	1	10	0	116	43	1	5
1881	1	3	11	116	42	1	7
1882	1	10	1	93	57	1	1
1883	1	10	5	56	0	1	5
1884	1	10	0	74	47	1	1
1885	1	2	1	126	17	1	6
1886	1	4	1	156	25	1	3
1887	1	6	11	55	58	1	3
1888	1	5	10	27	53	1	0
1889	1	10	7	150	15	1	7
1890	1	10	0	150	17	1	7
1891	1	8	9	188	6	1	6
1892	1	7	11	130	22	1	2
1893	1	2	8	26	49	1	5
1894	1	6	6	107	31	1	4
1895	1	5	2	75	57	1	2
1896	1	6	11	154	38	1	5
1897	1	11	3	141	27	1	3
1898	1	9	10	182	37	1	5
1899	1	2	11	181	22	1	5
1900	1	1	9	194	45	1	7
1901	1	9	6	170	53	1	4
1902	1	0	6	133	13	1	0
1903	1	2	4	13	7	1	3
1904	1	2	0	73	32	1	2
1905	1	11	5	75	26	1	0
1906	1	7	3	26	28	1	6
1907	1	8	6	178	36	1	0
1908	1	6	0	106	40	1	0
1909	1	11	3	64	25	1	7
1910	1	10	11	180	47	1	3
1911	1	3	10	75	57	1	2
1912	1	1	6	47	22	1	1
1913	1	0	2	109	35	1	4
1914	1	2	5	149	32	1	0
1915	1	7	2	181	19	1	0
1916	1	5	7	152	6	1	4
1917	1	9	11	140	45	1	1
1918	1	5	8	134	28	1	2
1919	1	1	8	129	20	1	6
1920	1	8	3	103	11	1	5
1921	1	3	5	169	42	1	5
1922	1	4	1	55	60	1	0
1923	1	10	10	88	57	1	3
1924	1	9	10	159	31	1	0
1925	1	5	4	97	14	1	6
1926	1	8	8	185	36	1	0
1927	1	5	0	131	57	1	7
1928	1	4	8	166	24	1	5
1929	1	1	10	24	21	1	0
1930	1	1	1	53	27	1	6
1931	1	3	11	137	55	1	1
1932	1	10	11	39	3	1	7
1933	1	5	0	9	11	1	1
1934	1	2	4	64	9	1	3
1935	1	6	6	99	57	1	6
1936	1	5	8	4	49	1	1
1937	1	0	11	164	8	1	0
1938	1	1	10	91	13	1	4
1939	1	4	7	155	11	1	4
1940	1	6	2	101	3	1	7
1941	1	8	8	56	17	1	6
1942	1	4	10	162	18	1	4
1943	1	11	8	165	47	1	0
1944	1	8	0	36	15	1	0
1945	1	9	4	152	50	1	1
1946	1	3	6	191	44	1	3
1947	1	10	2	131	18	1	2
1948	1	3	1	157	32	1	3
1949	1	2	10	171	6	1	7
1950	1	8	4	18	37	1	1
1951	1	1	5	50	62	1	5
1952	1	2	4	171	30	1	1
1953	1	9	7	17	24	1	5
1954	1	7	9	84	39	1	2
1955	1	9	2	93	40	1	6
1956	1	0	11	80	31	1	3
1957	1	11	5	164	55	1	4
1958	1	2	7	173	42	1	7
1959	1	7	8	91	39	1	7
1960	1	1	2	44	10	1	4
1961	1	8	11	50	33	1	1
1962	1	1	9	4	3	1	6
1963	1	3	10	9	33	1	7
1964	1	2	9	93	50	1	3
1965	1	11	8	74	17	1	7
1966	1	8	8	23	50	1	5
1967	1	0	8	169	30	1	2
1968	1	2	9	114	20	1	2
1969	1	9	5	168	18	1	7
1970	1	0	1	56	62	1	3
1971	1	4	10	94	29	1	0
1972	1	3	7	132	46	1	6
1973	1	7	1	11	5	1	5
1974	1	11	9	133	35	1	4
1975	1	8	10	145	22	1	6
1976	1	6	6	93	9	1	4
1977	1	3	5	132	51	1	5
1978	1	7	7	123	0	1	2
1979	1	2	3	58	9	1	4
1980	1	2	9	47	20	1	5
1981	1	11	5	30	29	1	6
1982	1	11	7	29	61	1	7
1983	1	3	0	151	20	1	6
1984	1	3	2	11	16	1	2
1985	1	10	0	131	5	1	2
1986	1	2	9	66	23	1	6
1987	1	9	1	163	2	1	4
1988	1	3	2	114	60	1	7
1989	1	3	9	105	18	1	2
1990	1	10	11	130	33	1	2
1991	1	10	3	87	58	1	1
1992	1	6	0	98	16	1	1
1993	1	3	9	133	53	1	2
1994	1	1	8	45	60	1	0
1995	1	8	7	192	15	1	1
1996	1	10	8	33	0	1	6
1997	1	6	3	94	5	1	6
1998	1	7	9	196	48	1	5
1999	1	11	2	194	12	1	6
2000	2	10	3	28	6	1	4
2001	2	3	10	35	188	1	1
2002	2	11	0	139	22	1	6
2003	2	0	8	23	55	1	3
2004	2	9	11	6	143	1	3
2005	2	10	3	179	139	1	6
2006	2	7	2	150	71	1	0
2007	2	11	2	108	87	1	4
2008	2	3	1	195	86	1	1
2009	2	6	9	24	91	1	5
2010	2	4	8	11	186	1	7
2011	2	1	10	96	20	1	4
2012	2	9	11	92	147	1	3
2013	2	1	4	11	169	1	3
2014	2	1	4	59	25	1	6
2015	2	7	5	162	93	1	2
2016	2	5	11	53	171	1	4
2017	2	10	8	165	18	1	2
2018	2	11	6	62	41	1	7
2019	2	4	10	163	176	1	3
2020	2	5	0	196	14	1	3
2021	2	5	3	102	68	1	1
2022	2	9	10	183	80	1	3
2023	2	7	2	101	164	1	7
2024	2	4	11	35	63	1	4
2025	2	9	5	109	149	1	6
2026	2	3	1	35	130	1	7
2027	2	0	10	28	39	1	2
2028	2	6	6	152	16	1	6
2029	2	9	8	119	135	1	4
2030	2	0	10	174	184	1	1
2031	2	8	1	192	68	1	5
2032	2	4	0	111	40	1	7
2033	2	11	8	184	67	1	2
2034	2	1	2	160	76	1	3
2035	2	5	9	195	41	1	0
2036	2	5	5	125	4	1	1
2037	2	4	9	61	14	1	3
2038	2	1	1	21	187	1	7
2039	2	8	10	196	32	1	2
2040	2	7	8	140	42	1	4
2041	2	9	11	108	54	1	3
2042	2	4	7	102	171	1	5
2043	2	8	3	115	30	1	3
2044	2	1	9	86	5	1	3
2045	2	3	3	1	18	1	0
2046	2	1	8	8	84	1	1
2047	2	3	3	71	171	1	7
2048	2	8	3	33	185	1	7
2049	2	7	1	104	48	1	1
2050	2	10	6	110	90	1	6
2051	2	7	0	186	13	1	1
2052	2	6	3	186	86	1	1
2053	2	3	2	48	137	1	7
2054	2	6	3	46	71	1	7
2055	2	1	0	113	140	1	1
2056	2	10	3	138	3	1	1
2057	2	2	3	104	124	1	7
2058	2	6	0	15	42	1	6
2059	2	6	6	67	116	1	4
2060	2	11	2	187	142	1	7
2061	2	3	9	75	55	1	0
2062	2	11	0	138	15	1	5
2063	2	0	0	149	122	1	2
2064	2	8	9	20	47	1	1
2065	2	1	1	172	60	1	6
2066	2	9	9	63	148	1	0
2067	2	1	4	107	168	1	5
2068	2	3	3	171	183	1	5
2069	2	4	7	101	33	1	4
2070	2	5	7	192	18	1	0
2071	2	9	8	144	25	1	1
2072	2	3	5	129	67	1	2
2073	2	1	2	62	94	1	4
2074	2	7	9	139	180	1	4
2075	2	10	10	135	2	1	4
2076	2	1	1	34	67	1	1
2077	2	11	4	141	39	1	4
2078	2	9	3	53	183	1	5
2079	2	10	4	162	67	1	7
2080	2	0	4	23	162	1	6
2081	2	0	10	0	85	1	2
2082	2	4	8	41	189	1	7
2083	2	11	1	109	143	1	0
2084	2	1	5	176	38	1	0
2085	2	9	2	141	37	1	6
2086	2	0	5	78	93	1	0
2087	2	3	5	174	63	1	1
2088	2	8	3	104	158	1	2
2089	2	2	2	45	105	1	0
2090	2	11	4	85	105	1	3
2091	2	2	0	179	27	1	6
2092	2	7	5	56	51	1	7
2093	2	4	10	58	57	1	0
2094	2	3	1	102	84	1	4
2095	2	4	10	89	164	1	6
2096	2	8	4	84	7	1	1
2097	2	2	1	148	67	1	0
2098	2	9	6	111	88	1	5
2099	2	9	9	130	29	1	6
2100	2	3	0	65	11	1	6
2101	2	8	5	137	175	1	3
2102	2	6	9	17	170	1	5
2103	2	5	8	169	31	1	4
2104	2	4	6	170	104	1	5
2105	2	11	3	75	141	1	2
2106	2	6	9	170	97	1	2
2107	2	9	4	77	103	1	0
2108	2	4	7	53	110	1	5
2109	2	7	8	113	172	1	3
2110	2	7	4	188	43	1	1
2111	2	8	1	169	162	1	5
2112	2	3	3	172	79	1	3
2113	2	2	7	6	11	1	3
2114	2	9	6	196	18	1	7
2115	2	10	7	147	49	1	6
2116	2	6	1	62	37	1	0
2117	2	6	0	56	45	1	7
2118	2	8	2	63	31	1	7
2119	2	7	7	170	135	1	5
2120	2	9	8	184	129	1	6
2121	2	7	7	40	190	1	7
2122	2	4	8	192	63	1	4
2123	2	7	7	160	61	1	4
2124	2	1	4	182	73	1	3
2125	2	5	2	81	138	1	1
2126	2	2	11	59	98	1	2
2127	2	3	5	16	106	1	6
2128	2	8	3	119	106	1	0
2129	2	6	9	99	149	1	0
2130	2	6	4	122	1	1	5
2131	2	6	7	107	137	1	3
2132	2	3	0	69	111	1	7
2133	2	6	11	86	171	1	6
2134	2	2	6	119	32	1	0
2135	2	9	1	144	169	1	0
2136	2	10	2	109	34	1	7
2137	2	0	3	66	97	1	5
2138	2	7	4	83	86	1	6
2139	2	6	0	64	20	1	7
2140	2	11	3	138	13	1	5
2141	2	10	0	17	166	1	0
2142	2	3	3	51	5	1	2
2143	2	2	9	121	171	1	1
2144	2	3	5	119	179	1	4
2145	2	2	2	155	155	1	1
2146	2	4	4	27	148	1	0
2147	2	9	11	173	96	1	6
2148	2	3	1	19	151	1	3
2149	2	11	9	77	175	1	1
2150	2	0	10	88	136	1	6
2151	2	5	0	17	129	1	5
2152	2	6	5	125	27	1	6
2153	2	10	6	117	181	1	2
2154	2	2	9	187	133	1	4
2155	2	8	11	123	119	1	6
2156	2	9	1	68	82	1	3
2157	2	4	9	115	62	1	7
2158	2	9	0	171	97	1	5
2159	2	7	3	83	46	1	7
2160	2	5	9	66	87	1	4
2161	2	11	8	70	142	1	0
2162	2	3	7	21	61	1	6
2163	2	8	10	194	61	1	7
2164	2	11	1	125	114	1	0
2165	2	4	4	56	103	1	3
2166	2	10	8	148	94	1	7
2167	2	8	5	88	108	1	5
2168	2	11	4	116	69	1	4
2169	2	3	5	30	184	1	3
2170	2	1	3	190	137	1	2
2171	2	3	11	189	123	1	4
2172	2	9	1	194	134	1	4
2173	2	3	2	75	58	1	5
2174	2	4	4	3	181	1	2
2175	2	0	11	13	141	1	4
2176	2	2	1	163	192	1	7
2177	2	0	7	146	72	1	7
2178	2	7	4	87	47	1	0
2179	2	7	7	29	16	1	6
2180	2	1	2	147	161	1	0
2181	2	2	3	144	77	1	1
2182	2	1	9	142	195	1	6
2183	2	9	7	158	57	1	6
2184	2	7	4	76	150	1	6
2185	2	9	3	158	15	1	1
2186	2	10	2	54	67	1	1
2187	2	3	2	44	141	1	1
2188	2	0	4	104	115	1	7
2189	2	0	11	59	73	1	4
2190	2	7	4	18	175	1	3
2191	2	10	6	150	169	1	3
2192	2	1	4	139	57	1	2
2193	2	2	4	18	15	1	2
2194	2	9	7	191	145	1	4
2195	2	1	11	119	176	1	4
2196	2	6	7	69	128	1	7
2197	2	1	11	153	10	1	6
2198	2	5	1	154	64	1	0
2199	2	3	10	172	147	1	0
2200	2	4	7	147	10	1	2
2201	2	8	2	166	113	1	4
2202	2	9	1	111	162	1	7
2203	2	7	5	89	104	1	5
2204	2	10	6	26	41	1	5
2205	2	11	8	126	73	1	6
2206	2	0	4	116	22	1	5
2207	2	5	10	29	103	1	0
2208	2	8	3	118	105	1	0
2209	2	8	10	92	159	1	7
2210	2	7	4	194	13	1	3
2211	2	8	11	33	73	1	7
2212	2	7	11	31	7	1	3
2213	2	2	8	79	141	1	0
2214	2	6	7	23	57	1	1
2215	2	1	11	165	39	1	7
2216	2	4	6	130	180	1	4
2217	2	7	8	120	62	1	7
2218	2	2	1	98	48	1	2
2219	2	4	0	106	87	1	4
2220	2	4	2	185	76	1	7
2221	2	7	5	137	123	1	5
2222	2	8	7	195	139	1	6
2223	2	5	9	48	178	1	3
2224	2	6	5	59	105	1	0
2225	2	11	6	121	180	1	6
2226	2	10	0	166	38	1	7
2227	2	2	1	128	151	1	5
2228	2	7	0	25	134	1	7
2229	2	11	1	36	104	1	2
2230	2	7	10	67	86	1	6
2231	2	1	5	84	172	1	6
2232	2	10	8	183	194	1	7
2233	2	0	10	158	17	1	3
2234	2	10	6	73	58	1	1
2235	2	1	7	194	162	1	1
2236	2	2	0	177	76	1	0
2237	2	5	5	14	75	1	5
2238	2	6	9	37	62	1	6
2239	2	10	1	46	43	1	2
2240	2	9	7	97	158	1	3
2241	2	9	10	36	59	1	7
2242	2	4	7	117	65	1	0
2243	2	4	1	173	139	1	2
2244	2	7	10	88	150	1	4
2245	2	6	4	176	64	1	7
2246	2	3	3	98	123	1	1
2247	2	6	11	146	91	1	4
2248	2	4	4	5	168	1	6
2249	2	0	9	144	175	1	0
2250	2	11	9	127	73	1	3
2251	2	5	9	56	162	1	3
2252	2	4	10	173	193	1	2
2253	2	1	4	160	165	1	0
2254	2	7	11	8	148	1	5
2255	2	2	11	23	75	1	5
2256	2	6	8	44	51	1	2
2257	2	5	2	135	128	1	4
2258	2	4	1	123	75	1	5
2259	2	7	10	19	36	1	3
2260	2	11	1	172	101	1	5
2261	2	6	7	3	67	1	1
2262	2	5	9	172	191	1	4
2263	2	6	10	163	95	1	1
2264	2	3	9	120	6	1	5
2265	2	3	11	165	16	1	7
2266	2	4	2	166	104	1	1
2267	2	0	1	9	77	1	7
2268	2	1	6	60	137	1	2
2269	2	7	9	94	171	1	6
2270	2	11	10	186	39	1	6
2271	2	1	4	125	157	1	6
2272	2	0	7	176	94	1	3
2273	2	7	10	60	92	1	1
2274	2	5	0	139	165	1	5
2275	2	6	7	70	48	1	1
2276	2	1	0	169	54	1	0
2277	2	5	1	62	32	1	3
2278	2	8	3	53	150	1	3
2279	2	5	4	37	152	1	0
2280	2	2	2	33	138	1	4
2281	2	1	0	169	6	1	2
2282	2	5	0	60	150	1	5
2283	2	2	11	67	13	1	2
2284	2	6	7	134	29	1	1
2285	2	7	7	92	131	1	1
2286	2	8	11	56	157	1	0
2287	2	10	10	133	77	1	7
2288	2	0	6	15	122	1	6
2289	2	10	1	27	125	1	7
2290	2	1	1	82	155	1	2
2291	2	2	6	70	159	1	5
2292	2	9	8	135	75	1	7
2293	2	9	10	110	25	1	1
2294	2	10	6	196	141	1	3
2295	2	7	7	58	105	1	5
2296	2	6	5	106	186	1	1
2297	2	6	5	80	170	1	4
2298	2	2	1	175	121	1	1
2299	2	1	11	23	110	1	1
2300	2	11	9	95	33	1	0
2301	2	8	6	143	84	1	1
2302	2	5	11	170	192	1	6
2303	2	0	5	73	153	1	4
2304	2	1	2	147	129	1	3
2305	2	10	5	123	57	1	1
2306	2	8	9	94	29	1	4
2307	2	3	9	109	143	1	0
2308	2	10	2	177	68	1	0
2309	2	4	5	179	195	1	4
2310	2	5	9	1	46	1	2
2311	2	10	11	102	17	1	2
2312	2	10	6	7	23	1	3
2313	2	6	5	116	87	1	2
2314	2	4	0	184	83	1	1
2315	2	2	10	40	193	1	0
2316	2	1	7	69	113	1	6
2317	2	9	3	113	106	1	4
2318	2	8	1	29	88	1	6
2319	2	4	8	173	173	1	7
2320	2	10	6	78	11	1	3
2321	2	9	4	14	1	1	3
2322	2	3	4	196	35	1	4
2323	2	5	11	30	1	1	7
2324	2	6	8	44	33	1	6
2325	2	11	1	58	128	1	5
2326	2	6	0	189	10	1	6
2327	2	7	9	19	80	1	6
2328	2	6	4	181	163	1	6
2329	2	1	2	103	5	1	5
2330	2	9	1	117	176	1	5
2331	2	6	9	27	62	1	6
2332	2	6	4	134	20	1	6
2333	2	11	2	86	56	1	5
2334	2	1	8	130	162	1	1
2335	2	8	11	49	89	1	5
2336	2	10	2	37	60	1	1
2337	2	4	10	50	44	1	2
2338	2	1	7	45	160	1	7
2339	2	9	10	194	148	1	7
2340	2	9	10	164	162	1	5
2341	2	5	7	38	112	1	1
2342	2	7	9	161	77	1	4
2343	2	0	4	90	129	1	1
2344	2	7	5	115	9	1	0
2345	2	4	9	19	165	1	1
2346	2	9	9	129	98	1	7
2347	2	8	9	189	10	1	7
2348	2	10	8	48	82	1	7
2349	2	2	5	15	115	1	1
2350	2	11	0	21	129	1	2
2351	2	3	8	181	112	1	7
2352	2	8	5	156	40	1	5
2353	2	4	10	99	104	1	5
2354	2	9	1	13	161	1	5
2355	2	5	4	24	142	1	6
2356	2	4	5	185	168	1	2
2357	2	1	5	149	169	1	2
2358	2	4	2	167	178	1	6
2359	2	9	8	181	21	1	4
2360	2	6	10	164	84	1	2
2361	2	11	10	189	175	1	1
2362	2	10	0	108	130	1	5
2363	2	5	5	79	46	1	3
2364	2	7	2	49	57	1	2
2365	2	1	10	75	25	1	0
2366	2	5	9	196	158	1	2
2367	2	6	11	39	41	1	2
2368	2	9	0	42	184	1	7
2369	2	6	7	93	173	1	3
2370	2	9	3	72	192	1	7
2371	2	8	3	61	79	1	7
2372	2	5	7	173	146	1	7
2373	2	4	2	97	128	1	6
2374	2	3	0	154	35	1	4
2375	2	10	11	123	95	1	1
2376	2	8	2	31	72	1	1
2377	2	4	6	115	131	1	2
2378	2	1	0	56	115	1	5
2379	2	6	3	13	101	1	5
2380	2	6	0	20	95	1	3
2381	2	5	2	25	182	1	5
2382	2	2	11	9	73	1	7
2383	2	2	7	194	180	1	7
2384	2	9	4	1	20	1	0
2385	2	3	1	38	140	1	6
2386	2	4	0	60	77	1	1
2387	2	3	1	107	163	1	7
2388	2	1	10	127	152	1	0
2389	2	8	4	147	61	1	2
2390	2	6	3	0	157	1	5
2391	2	9	8	106	47	1	1
2392	2	5	6	17	134	1	0
2393	2	7	5	11	162	1	6
2394	2	4	1	191	4	1	5
2395	2	5	9	61	187	1	1
2396	2	11	0	193	85	1	2
2397	2	5	10	139	86	1	2
2398	2	7	2	178	122	1	2
2399	2	1	4	183	117	1	0
2400	2	3	5	11	51	1	0
2401	2	4	4	131	101	1	7
2402	2	0	4	192	165	1	3
2403	2	5	4	12	167	1	5
2404	2	1	11	94	111	1	6
2405	2	7	7	98	86	1	2
2406	2	11	1	127	94	1	4
2407	2	11	9	108	20	1	6
2408	2	2	1	139	75	1	5
2409	2	1	4	83	169	1	4
2410	2	7	2	154	183	1	6
2411	2	11	0	113	89	1	7
2412	2	11	4	90	157	1	6
2413	2	10	5	14	19	1	6
2414	2	8	0	191	173	1	2
2415	2	2	0	155	173	1	7
2416	2	2	5	17	60	1	5
2417	2	6	10	145	8	1	2
2418	2	7	1	94	95	1	7
2419	2	9	6	35	135	1	5
2420	2	5	1	166	71	1	3
2421	2	0	8	188	47	1	7
2422	2	6	4	143	30	1	4
2423	2	11	11	114	54	1	4
2424	2	7	1	51	31	1	2
2425	2	7	1	44	182	1	7
2426	2	10	11	81	170	1	5
2427	2	1	4	140	138	1	4
2428	2	2	5	182	181	1	2
2429	2	8	2	57	31	1	3
2430	2	3	8	126	6	1	5
2431	2	9	9	94	119	1	2
2432	2	1	11	16	79	1	6
2433	2	11	6	122	134	1	6
2434	2	9	10	18	32	1	5
2435	2	1	2	115	119	1	5
2436	2	8	2	163	150	1	2
2437	2	6	8	128	14	1	1
2438	2	2	5	77	42	1	2
2439	2	11	1	57	88	1	4
2440	2	4	2	50	162	1	4
2441	2	10	8	77	157	1	1
2442	2	10	2	43	151	1	2
2443	2	10	9	159	184	1	5
2444	2	0	10	7	20	1	0
2445	2	9	9	67	166	1	3
2446	2	6	7	158	163	1	0
2447	2	10	7	139	74	1	4
2448	2	3	7	175	103	1	4
2449	2	1	7	176	15	1	2
2450	2	6	5	123	118	1	3
2451	2	9	11	36	80	1	5
2452	2	5	8	102	33	1	5
2453	2	8	7	27	81	1	3
2454	2	1	2	68	115	1	3
2455	2	1	9	12	74	1	6
2456	2	6	9	63	40	1	5
2457	2	11	7	80	48	1	2
2458	2	8	7	119	127	1	4
2459	2	0	3	23	100	1	7
2460	2	3	0	149	90	1	0
2461	2	4	4	126	152	1	7
2462	2	8	2	2	27	1	6
2463	2	4	5	186	93	1	6
2464	2	0	5	102	13	1	3
2465	2	8	8	73	18	1	6
2466	2	7	9	195	140	1	4
2467	2	10	1	156	30	1	2
2468	2	6	2	95	86	1	5
2469	2	3	8	154	130	1	6
2470	2	0	11	11	9	1	2
2471	2	5	2	121	132	1	7
2472	2	9	9	131	35	1	5
2473	2	5	9	41	100	1	4
2474	2	5	11	129	130	1	7
2475	2	9	5	76	121	1	0
2476	2	5	9	172	28	1	6
2477	2	4	9	185	176	1	0
2478	2	7	11	67	167	1	3
2479	2	0	8	149	122	1	2
2480	2	10	2	184	158	1	6
2481	2	10	3	62	8	1	1
2482	2	0	2	112	80	1	6
2483	2	6	8	176	52	1	6
2484	2	9	11	120	188	1	0
2485	2	2	10	132	53	1	5
2486	2	7	2	134	96	1	5
2487	2	7	10	136	87	1	5
2488	2	11	9	174	164	1	4
2489	2	7	8	49	63	1	4
2490	2	4	11	57	76	1	4
2491	2	3	5	176	180	1	7
2492	2	7	4	89	143	1	4
2493	2	1	6	146	173	1	6
2494	2	5	4	37	74	1	0
2495	2	11	10	20	88	1	7
2496	2	4	3	191	122	1	3
2497	2	8	2	69	143	1	4
2498	2	1	3	157	189	1	3
2499	2	0	10	171	135	1	3
2500	2	3	5	13	25	1	6
2501	2	11	0	120	25	1	2
2502	2	8	7	40	104	1	7
2503	2	10	5	51	193	1	4
2504	2	4	10	165	15	1	1
2505	2	9	2	59	136	1	0
2506	2	6	7	45	9	1	6
2507	2	2	0	191	74	1	0
2508	2	4	5	145	154	1	1
2509	2	4	2	116	164	1	7
2510	2	8	1	119	69	1	3
2511	2	5	10	41	187	1	7
2512	2	4	11	183	47	1	0
2513	2	5	2	75	145	1	3
2514	2	9	8	163	103	1	6
2515	2	5	2	22	102	1	1
2516	2	2	0	122	82	1	3
2517	2	4	4	98	60	1	7
2518	2	5	4	77	149	1	0
2519	2	10	0	92	177	1	3
2520	2	10	2	30	119	1	4
2521	2	6	11	175	128	1	4
2522	2	1	9	163	75	1	5
