tag	layer	target	N	C	H	W	bit
60399	30	0	18	11	0	0	3
60400	30	0	1	121	0	0	2
60401	30	0	12	318	0	0	5
60402	30	0	19	226	0	0	7
60403	30	0	4	465	0	0	7
60404	30	0	17	223	0	0	7
60405	30	0	16	370	0	0	0
60406	30	0	17	207	0	0	5
60407	30	0	16	452	0	0	7
60408	30	0	2	456	0	0	2
60409	30	0	16	425	0	0	7
60410	30	0	21	315	0	0	4
60411	30	0	0	223	0	0	6
60412	30	0	11	65	0	0	7
60413	30	0	1	293	0	0	2
60414	30	0	20	430	0	0	7
60415	30	0	12	384	0	0	5
60416	30	0	3	182	0	0	3
60417	30	0	0	23	0	0	6
60418	30	0	17	388	0	0	7
60419	30	0	11	158	0	0	1
60420	30	0	1	429	0	0	3
60421	30	0	2	103	0	0	0
60422	30	0	7	45	0	0	3
60423	30	0	17	222	0	0	4
60424	30	0	7	326	0	0	4
60425	30	0	4	226	0	0	4
60426	30	0	1	179	0	0	0
60427	30	0	11	390	0	0	6
60428	30	0	4	307	0	0	7
60429	30	0	7	230	0	0	7
60430	30	0	1	422	0	0	6
60431	30	0	7	261	0	0	1
60432	30	0	14	379	0	0	0
60433	30	0	8	386	0	0	3
60434	30	0	18	222	0	0	5
60435	30	0	9	15	0	0	1
60436	30	0	23	490	0	0	6
60437	30	0	7	329	0	0	7
60438	30	0	17	367	0	0	5
60439	30	0	16	509	0	0	7
60440	30	0	10	208	0	0	6
60441	30	0	1	226	0	0	4
60442	30	0	17	427	0	0	3
60443	30	0	10	235	0	0	7
60444	30	0	17	345	0	0	7
60445	30	0	14	172	0	0	2
60446	30	0	23	500	0	0	0
60447	30	0	2	49	0	0	2
60448	30	0	20	236	0	0	0
60449	30	0	6	466	0	0	7
60450	30	0	21	499	0	0	6
60451	30	0	0	17	0	0	0
60452	30	0	16	440	0	0	1
60453	30	0	16	152	0	0	4
60454	30	0	11	273	0	0	5
60455	30	0	12	470	0	0	4
60456	30	0	21	82	0	0	6
60457	30	0	12	386	0	0	0
60458	30	0	22	175	0	0	6
60459	30	0	20	339	0	0	3
60460	30	0	6	486	0	0	1
60461	30	0	21	287	0	0	5
60462	30	0	0	212	0	0	1
60463	30	0	9	166	0	0	5
60464	30	0	12	143	0	0	0
60465	30	0	3	447	0	0	5
60466	30	0	19	406	0	0	4
60467	30	0	14	502	0	0	6
60468	30	0	13	190	0	0	4
60469	30	0	7	75	0	0	2
60470	30	0	12	157	0	0	5
60471	30	0	3	93	0	0	7
60472	30	0	11	276	0	0	1
60473	30	0	5	441	0	0	1
60474	30	0	0	91	0	0	5
60475	30	0	12	12	0	0	6
60476	30	0	2	248	0	0	2
60477	30	0	4	275	0	0	7
60478	30	0	4	64	0	0	4
60479	30	0	13	306	0	0	5
60480	30	0	8	252	0	0	7
60481	30	0	3	138	0	0	6
60482	30	0	10	389	0	0	5
60483	30	0	13	139	0	0	3
60484	30	0	15	321	0	0	5
60485	30	0	9	502	0	0	6
60486	30	0	8	402	0	0	3
60487	30	0	18	184	0	0	3
60488	30	0	14	298	0	0	7
60489	30	0	4	310	0	0	2
60490	30	0	22	433	0	0	7
60491	30	0	19	490	0	0	0
60492	30	0	11	87	0	0	5
60493	30	0	5	45	0	0	6
60494	30	0	3	10	0	0	3
60495	30	0	16	226	0	0	6
60496	30	0	14	154	0	0	7
60497	30	0	3	302	0	0	1
60498	30	0	23	145	0	0	5
60499	30	0	14	211	0	0	7
60500	30	0	3	448	0	0	1
60501	30	0	9	45	0	0	5
60502	30	0	20	111	0	0	2
60503	30	0	17	163	0	0	7
60504	30	0	7	414	0	0	6
60505	30	0	12	29	0	0	6
60506	30	0	12	4	0	0	4
60507	30	0	22	64	0	0	5
60508	30	0	10	201	0	0	4
60509	30	0	21	501	0	0	6
60510	30	0	18	116	0	0	7
60511	30	0	19	176	0	0	2
60512	30	0	10	120	0	0	1
60513	30	0	5	382	0	0	6
60514	30	0	19	141	0	0	2
60515	30	0	15	177	0	0	4
60516	30	0	4	191	0	0	0
60517	30	0	11	9	0	0	3
60518	30	0	12	506	0	0	6
60519	30	0	22	454	0	0	1
60520	30	0	18	31	0	0	0
60521	30	0	8	230	0	0	7
60522	30	0	18	507	0	0	4
60523	30	0	17	375	0	0	3
60524	30	0	13	104	0	0	0
60525	30	0	14	269	0	0	7
60526	30	0	3	242	0	0	6
60527	30	0	5	142	0	0	0
60528	30	0	18	359	0	0	5
60529	30	0	22	299	0	0	1
60530	30	0	4	421	0	0	2
60531	30	0	22	135	0	0	5
60532	30	0	7	402	0	0	4
60533	30	0	20	424	0	0	1
60534	30	0	20	95	0	0	5
60535	30	0	14	499	0	0	1
60536	30	0	23	469	0	0	6
60537	30	0	6	439	0	0	4
60538	30	0	10	290	0	0	7
60539	30	0	10	49	0	0	7
60540	30	0	0	127	0	0	7
60541	30	0	0	438	0	0	4
60542	30	0	5	280	0	0	4
60543	30	0	2	380	0	0	6
60544	30	0	20	312	0	0	1
60545	30	0	22	97	0	0	7
60546	30	0	2	135	0	0	0
60547	30	0	0	351	0	0	2
60548	30	0	15	72	0	0	1
60549	30	0	23	104	0	0	5
60550	30	0	9	140	0	0	2
60551	30	0	2	8	0	0	5
60552	30	0	23	218	0	0	7
60553	30	0	6	88	0	0	1
60554	30	0	18	393	0	0	5
60555	30	0	4	253	0	0	3
60556	30	0	17	291	0	0	3
60557	30	0	16	193	0	0	0
60558	30	0	7	506	0	0	3
60559	30	0	15	72	0	0	5
60560	30	0	4	396	0	0	2
60561	30	0	15	74	0	0	0
60562	30	0	8	220	0	0	6
60563	30	0	16	293	0	0	6
60564	30	0	2	156	0	0	4
60565	30	0	2	208	0	0	6
60566	30	0	18	67	0	0	3
60567	30	0	1	250	0	0	1
60568	30	0	14	56	0	0	1
60569	30	0	0	140	0	0	7
60570	30	0	11	265	0	0	2
60571	30	0	23	275	0	0	5
60572	30	0	13	278	0	0	1
60573	30	0	15	466	0	0	7
60574	30	0	18	170	0	0	4
60575	30	0	3	118	0	0	0
60576	30	0	0	250	0	0	5
60577	30	0	12	153	0	0	6
60578	30	0	7	329	0	0	5
60579	30	0	8	79	0	0	0
60580	30	0	5	228	0	0	1
60581	30	0	14	289	0	0	1
60582	30	0	17	467	0	0	3
60583	30	0	9	311	0	0	5
60584	30	0	18	505	0	0	2
60585	30	0	0	419	0	0	5
60586	30	0	20	9	0	0	6
60587	30	0	23	314	0	0	3
60588	30	0	13	503	0	0	4
60589	30	0	2	44	0	0	5
60590	30	0	14	86	0	0	6
60591	30	0	2	63	0	0	3
60592	30	0	9	267	0	0	5
60593	30	0	10	463	0	0	1
60594	30	0	6	139	0	0	1
60595	30	0	5	460	0	0	6
60596	30	0	3	366	0	0	4
60597	30	0	14	271	0	0	2
60598	30	0	21	311	0	0	5
60599	30	0	4	93	0	0	6
60600	30	0	16	50	0	0	2
60601	30	0	0	414	0	0	1
60602	30	0	14	104	0	0	0
60603	30	0	1	227	0	0	6
60604	30	0	11	86	0	0	0
60605	30	0	2	202	0	0	1
60606	30	0	10	125	0	0	0
60607	30	0	5	443	0	0	0
60608	30	0	12	436	0	0	3
60609	30	0	5	281	0	0	2
60610	30	0	1	251	0	0	6
60611	30	0	17	490	0	0	4
60612	30	0	12	140	0	0	3
60613	30	0	20	19	0	0	7
60614	30	0	17	496	0	0	6
60615	30	0	8	184	0	0	3
60616	30	0	0	287	0	0	5
60617	30	0	18	238	0	0	3
60618	30	0	21	246	0	0	3
60619	30	0	18	397	0	0	2
60620	30	0	7	325	0	0	5
60621	30	0	18	145	0	0	4
60622	30	0	5	502	0	0	0
60623	30	0	7	224	0	0	0
60624	30	0	10	206	0	0	2
60625	30	0	10	60	0	0	2
60626	30	0	3	373	0	0	6
60627	30	0	18	103	0	0	5
60628	30	0	4	161	0	0	5
60629	30	0	5	365	0	0	6
60630	30	0	9	301	0	0	0
60631	30	0	22	400	0	0	5
60632	30	0	19	226	0	0	2
60633	30	0	10	79	0	0	5
60634	30	0	5	90	0	0	0
60635	30	0	8	214	0	0	5
60636	30	0	8	110	0	0	6
60637	30	0	14	429	0	0	7
60638	30	0	12	359	0	0	7
60639	30	0	18	230	0	0	1
60640	30	0	1	301	0	0	4
60641	30	0	3	75	0	0	6
60642	30	0	5	76	0	0	7
60643	30	0	22	31	0	0	6
60644	30	0	5	54	0	0	3
60645	30	0	6	419	0	0	4
60646	30	0	7	98	0	0	7
60647	30	0	4	55	0	0	6
60648	30	0	2	301	0	0	1
60649	30	0	0	211	0	0	1
60650	30	0	15	118	0	0	7
60651	30	0	15	271	0	0	2
60652	30	0	11	390	0	0	7
60653	30	0	1	269	0	0	4
60654	30	0	7	275	0	0	1
60655	30	0	2	352	0	0	0
60656	30	0	12	428	0	0	7
60657	30	0	9	80	0	0	2
60658	30	0	3	459	0	0	3
60659	30	0	6	129	0	0	1
60660	30	0	21	445	0	0	4
60661	30	0	10	68	0	0	6
60662	30	0	17	333	0	0	0
60663	30	0	22	429	0	0	2
60664	30	0	4	102	0	0	4
60665	30	0	17	352	0	0	6
60666	30	0	20	497	0	0	2
60667	30	0	8	412	0	0	0
60668	30	0	12	339	0	0	7
60669	30	0	8	381	0	0	4
60670	30	0	9	287	0	0	3
60671	30	0	4	307	0	0	4
60672	30	0	23	426	0	0	7
60673	30	0	6	416	0	0	0
60674	30	0	16	162	0	0	6
60675	30	0	4	29	0	0	3
60676	30	0	1	255	0	0	0
60677	30	0	11	203	0	0	7
60678	30	0	16	406	0	0	3
60679	30	0	11	500	0	0	7
60680	30	0	18	358	0	0	4
60681	30	0	23	92	0	0	6
60682	30	0	1	166	0	0	3
60683	30	0	21	211	0	0	0
60684	30	0	21	9	0	0	2
60685	30	0	19	8	0	0	4
60686	30	0	22	281	0	0	5
60687	30	0	14	258	0	0	4
60688	30	0	21	406	0	0	5
60689	30	0	17	289	0	0	7
60690	30	0	2	344	0	0	4
60691	30	0	8	305	0	0	3
60692	30	0	1	413	0	0	0
60693	30	0	20	509	0	0	6
60694	30	0	12	397	0	0	5
60695	30	0	23	227	0	0	4
60696	30	0	5	185	0	0	7
60697	30	0	4	264	0	0	1
60698	30	0	7	363	0	0	6
60699	30	0	10	380	0	0	7
60700	30	0	3	481	0	0	7
60701	30	0	6	122	0	0	6
60702	30	0	1	154	0	0	5
60703	30	0	13	468	0	0	2
60704	30	0	2	499	0	0	5
60705	30	0	20	59	0	0	4
60706	30	0	6	172	0	0	1
60707	30	0	4	444	0	0	6
60708	30	0	15	392	0	0	3
60709	30	0	23	382	0	0	3
60710	30	0	0	4	0	0	5
60711	30	0	9	132	0	0	4
60712	30	0	5	66	0	0	4
60713	30	0	14	345	0	0	5
60714	30	0	15	367	0	0	6
60715	30	0	0	233	0	0	3
60716	30	0	23	22	0	0	5
60717	30	0	22	38	0	0	0
60718	30	0	19	49	0	0	0
60719	30	0	22	118	0	0	6
60720	30	0	3	258	0	0	3
60721	30	0	22	9	0	0	1
60722	30	0	21	276	0	0	1
60723	30	0	16	120	0	0	1
60724	30	0	15	203	0	0	3
60725	30	0	11	419	0	0	0
60726	30	0	17	508	0	0	5
60727	30	0	7	2	0	0	1
60728	30	0	18	505	0	0	1
60729	30	0	23	103	0	0	7
60730	30	0	9	270	0	0	1
60731	30	0	5	40	0	0	5
60732	30	0	13	118	0	0	0
60733	30	0	4	174	0	0	7
60734	30	0	19	274	0	0	5
60735	30	0	5	116	0	0	7
60736	30	0	8	394	0	0	2
60737	30	0	3	135	0	0	1
60738	30	0	13	494	0	0	6
60739	30	0	11	29	0	0	7
60740	30	0	3	421	0	0	1
60741	30	0	8	321	0	0	5
60742	30	0	16	97	0	0	7
60743	30	0	11	394	0	0	0
60744	30	0	20	160	0	0	2
60745	30	0	2	503	0	0	5
60746	30	0	8	51	0	0	6
60747	30	0	7	80	0	0	7
60748	30	0	2	510	0	0	1
60749	30	0	15	18	0	0	6
60750	30	0	1	0	0	0	3
60751	30	0	20	467	0	0	0
60752	30	0	7	465	0	0	5
60753	30	0	22	463	0	0	3
60754	30	0	0	349	0	0	5
60755	30	0	22	108	0	0	7
60756	30	0	4	419	0	0	3
60757	30	0	6	123	0	0	7
60758	30	0	6	346	0	0	0
60759	30	0	20	126	0	0	2
60760	30	0	15	4	0	0	7
60761	30	0	16	181	0	0	1
60762	30	0	12	329	0	0	3
60763	30	0	8	407	0	0	7
60764	30	0	4	141	0	0	5
60765	30	0	22	222	0	0	4
60766	30	0	21	353	0	0	5
60767	30	0	22	118	0	0	6
60768	30	0	21	292	0	0	1
60769	30	0	0	390	0	0	0
60770	30	0	6	273	0	0	4
60771	30	0	4	63	0	0	0
60772	30	0	11	463	0	0	6
60773	30	0	7	294	0	0	6
60774	30	0	13	320	0	0	4
60775	30	0	6	453	0	0	3
60776	30	0	23	198	0	0	2
60777	30	0	21	76	0	0	1
60778	30	0	12	41	0	0	4
60779	30	0	4	164	0	0	5
60780	30	0	14	158	0	0	5
60781	30	0	19	52	0	0	5
60782	30	0	2	325	0	0	1
60783	30	0	16	163	0	0	1
60784	30	0	11	226	0	0	5
60785	30	0	11	300	0	0	0
60786	30	0	3	354	0	0	3
60787	30	0	1	328	0	0	6
60788	30	0	8	289	0	0	7
60789	30	0	15	44	0	0	5
60790	30	0	16	84	0	0	0
60791	30	0	20	67	0	0	6
60792	30	0	3	210	0	0	2
60793	30	0	0	470	0	0	1
60794	30	0	2	55	0	0	1
60795	30	0	18	233	0	0	6
60796	30	0	14	414	0	0	0
60797	30	0	12	121	0	0	0
60798	30	0	22	74	0	0	4
60799	30	0	21	308	0	0	7
60800	30	0	12	404	0	0	2
60801	30	0	17	225	0	0	4
60802	30	0	20	147	0	0	0
60803	30	0	17	144	0	0	0
60804	30	0	18	403	0	0	3
60805	30	0	23	352	0	0	2
60806	30	0	5	188	0	0	3
60807	30	0	3	185	0	0	1
60808	30	0	9	68	0	0	3
60809	30	0	23	498	0	0	2
60810	30	0	21	240	0	0	1
60811	30	0	6	325	0	0	5
60812	30	0	19	313	0	0	5
60813	30	0	13	172	0	0	3
60814	30	0	7	446	0	0	2
60815	30	0	21	339	0	0	7
60816	30	0	11	312	0	0	2
60817	30	0	20	83	0	0	3
60818	30	0	8	78	0	0	0
60819	30	0	18	414	0	0	4
60820	30	0	17	483	0	0	6
60821	30	0	7	297	0	0	1
60822	30	0	12	372	0	0	2
60823	30	0	16	143	0	0	2
60824	30	0	18	149	0	0	0
60825	30	0	7	499	0	0	4
60826	30	0	11	239	0	0	5
60827	30	0	12	480	0	0	0
60828	30	0	20	331	0	0	4
60829	30	0	18	178	0	0	5
60830	30	0	18	79	0	0	3
60831	30	0	16	415	0	0	7
60832	30	0	15	6	0	0	2
60833	30	0	7	78	0	0	2
60834	30	0	5	161	0	0	3
60835	30	0	13	338	0	0	7
60836	30	0	15	215	0	0	0
60837	30	0	7	44	0	0	2
60838	30	0	20	40	0	0	2
60839	30	0	8	184	0	0	4
60840	30	0	2	221	0	0	7
60841	30	0	5	224	0	0	2
60842	30	0	19	270	0	0	7
60843	30	0	19	70	0	0	6
60844	30	0	4	111	0	0	6
60845	30	0	4	98	0	0	0
60846	30	0	17	120	0	0	2
60847	30	0	19	1	0	0	5
60848	30	0	1	439	0	0	6
60849	30	0	11	100	0	0	4
60850	30	0	15	238	0	0	6
60851	30	0	8	193	0	0	1
60852	30	0	16	7	0	0	5
60853	30	0	13	370	0	0	6
60854	30	0	20	259	0	0	5
60855	30	0	19	282	0	0	6
60856	30	0	17	494	0	0	7
60857	30	0	8	314	0	0	2
60858	30	0	21	121	0	0	2
60859	30	0	3	219	0	0	0
60860	30	0	5	398	0	0	2
60861	30	0	15	445	0	0	4
60862	30	0	7	379	0	0	6
60863	30	0	12	293	0	0	7
60864	30	0	14	10	0	0	3
60865	30	0	1	237	0	0	5
60866	30	0	7	0	0	0	4
60867	30	0	12	361	0	0	3
60868	30	0	16	15	0	0	4
60869	30	0	23	356	0	0	3
60870	30	0	19	199	0	0	0
60871	30	0	8	179	0	0	1
60872	30	0	16	301	0	0	4
60873	30	0	17	256	0	0	7
60874	30	0	7	347	0	0	0
60875	30	0	15	119	0	0	6
60876	30	0	20	225	0	0	6
60877	30	0	11	9	0	0	4
60878	30	0	2	408	0	0	2
60879	30	0	15	321	0	0	4
60880	30	0	5	194	0	0	3
60881	30	0	23	247	0	0	3
60882	30	0	6	255	0	0	1
60883	30	0	3	80	0	0	0
60884	30	0	15	380	0	0	4
60885	30	0	15	187	0	0	3
60886	30	0	18	131	0	0	7
60887	30	0	17	33	0	0	2
60888	30	0	14	123	0	0	0
60889	30	0	0	215	0	0	5
60890	30	0	11	265	0	0	3
60891	30	0	8	482	0	0	2
60892	30	0	15	434	0	0	5
60893	30	0	11	410	0	0	2
60894	30	0	18	134	0	0	4
60895	30	0	7	442	0	0	2
60896	30	0	23	153	0	0	2
60897	30	0	13	511	0	0	7
60898	30	0	9	256	0	0	1
60899	30	0	22	167	0	0	4
60900	30	0	15	98	0	0	4
60901	30	0	11	368	0	0	0
60902	30	0	13	124	0	0	2
60903	30	0	9	363	0	0	7
60904	30	0	2	390	0	0	2
60905	30	0	5	345	0	0	1
60906	30	0	2	165	0	0	5
60907	30	0	10	298	0	0	4
60908	30	0	14	371	0	0	2
60909	30	0	5	23	0	0	4
60910	30	0	23	81	0	0	6
60911	30	0	3	97	0	0	0
60912	30	0	0	406	0	0	4
60913	30	0	19	159	0	0	4
60914	30	0	7	253	0	0	2
60915	30	0	4	174	0	0	5
60916	30	0	10	487	0	0	7
60917	30	0	4	181	0	0	4
60918	30	0	11	493	0	0	7
60919	30	0	9	374	0	0	2
60920	30	0	9	10	0	0	5
60921	30	0	9	480	0	0	7
60922	30	0	9	9	0	0	3
60923	30	0	0	382	0	0	6
60924	30	0	12	255	0	0	6
60925	30	0	7	269	0	0	3
60926	30	0	16	278	0	0	6
60927	30	0	6	70	0	0	4
60928	30	0	3	466	0	0	7
60929	30	0	6	328	0	0	0
60930	30	0	17	22	0	0	4
60931	30	0	8	128	0	0	3
60932	30	0	2	154	0	0	3
60933	30	0	10	430	0	0	5
60934	30	0	14	32	0	0	2
60935	30	0	1	272	0	0	7
60936	30	0	5	196	0	0	0
60937	30	0	3	254	0	0	3
60938	30	0	23	34	0	0	1
60939	30	0	16	213	0	0	4
60940	30	0	10	162	0	0	4
60941	30	0	15	305	0	0	0
60942	30	0	21	223	0	0	6
60943	30	0	10	15	0	0	1
60944	30	0	12	248	0	0	7
60945	30	0	22	158	0	0	3
60946	30	0	5	511	0	0	0
60947	30	0	1	364	0	0	2
60948	30	0	15	238	0	0	7
60949	30	0	23	197	0	0	5
60950	30	0	23	137	0	0	7
60951	30	0	22	448	0	0	3
60952	30	0	18	191	0	0	7
60953	30	0	8	164	0	0	7
60954	30	0	9	269	0	0	0
60955	30	0	20	388	0	0	5
60956	30	0	19	244	0	0	6
60957	30	0	6	509	0	0	5
60958	30	0	13	329	0	0	1
60959	30	0	1	132	0	0	3
60960	30	0	3	497	0	0	0
60961	30	0	18	397	0	0	0
60962	30	0	11	226	0	0	3
60963	30	0	20	503	0	0	0
60964	30	0	11	425	0	0	4
60965	30	0	16	41	0	0	1
60966	30	0	6	99	0	0	6
60967	30	0	6	197	0	0	6
60968	30	0	23	108	0	0	6
60969	30	0	3	170	0	0	5
60970	30	0	21	161	0	0	5
60971	30	0	17	332	0	0	6
60972	30	0	23	331	0	0	6
60973	30	0	17	260	0	0	7
60974	30	0	12	0	0	0	0
60975	30	0	16	138	0	0	4
60976	30	0	7	219	0	0	4
60977	30	0	17	158	0	0	7
60978	30	0	11	159	0	0	5
60979	30	0	18	255	0	0	4
60980	30	0	2	409	0	0	5
60981	30	0	15	177	0	0	4
60982	30	0	1	390	0	0	5
60983	30	0	11	444	0	0	3
60984	30	0	23	11	0	0	4
60985	30	0	16	42	0	0	5
60986	30	0	16	226	0	0	6
60987	30	0	14	92	0	0	4
60988	30	0	12	151	0	0	1
60989	30	0	15	50	0	0	1
60990	30	0	12	444	0	0	7
60991	30	0	17	202	0	0	3
60992	30	0	17	252	0	0	4
60993	30	0	13	331	0	0	6
60994	30	0	13	374	0	0	5
60995	30	0	11	24	0	0	5
60996	30	0	19	452	0	0	0
60997	30	0	7	204	0	0	1
60998	30	0	3	55	0	0	4
60999	30	0	0	351	0	0	7
61000	30	1	0	25	11	4	3
61001	30	1	0	142	11	1	1
61002	30	1	0	32	0	1	3
61003	30	1	0	27	8	3	6
61004	30	1	0	459	9	4	0
61005	30	1	0	432	5	4	2
61006	30	1	0	344	1	1	6
61007	30	1	0	367	13	5	4
61008	30	1	0	470	8	1	6
61009	30	1	0	300	13	10	5
61010	30	1	0	71	0	10	3
61011	30	1	0	81	13	3	1
61012	30	1	0	284	7	10	5
61013	30	1	0	379	5	3	4
61014	30	1	0	175	8	11	3
61015	30	1	0	473	6	4	3
61016	30	1	0	57	3	13	0
61017	30	1	0	410	4	1	3
61018	30	1	0	217	10	7	6
61019	30	1	0	146	4	2	3
61020	30	1	0	438	9	6	5
61021	30	1	0	141	8	7	1
61022	30	1	0	112	2	10	2
61023	30	1	0	65	6	6	7
61024	30	1	0	11	10	11	1
61025	30	1	0	348	1	4	6
61026	30	1	0	464	0	11	4
61027	30	1	0	108	13	10	4
61028	30	1	0	156	5	12	2
61029	30	1	0	331	7	0	1
61030	30	1	0	314	3	0	3
61031	30	1	0	87	11	7	1
61032	30	1	0	131	10	7	2
61033	30	1	0	433	3	8	3
61034	30	1	0	408	10	10	5
61035	30	1	0	462	1	3	3
61036	30	1	0	346	0	9	3
61037	30	1	0	7	1	11	0
61038	30	1	0	69	0	13	5
61039	30	1	0	243	4	10	7
61040	30	1	0	135	11	9	7
61041	30	1	0	484	12	6	3
61042	30	1	0	99	10	6	5
61043	30	1	0	420	7	13	0
61044	30	1	0	62	6	11	5
61045	30	1	0	254	3	3	7
61046	30	1	0	432	2	4	7
61047	30	1	0	77	7	12	1
61048	30	1	0	15	1	12	3
61049	30	1	0	416	7	7	3
61050	30	1	0	60	2	6	0
61051	30	1	0	271	12	12	7
61052	30	1	0	433	11	11	7
61053	30	1	0	194	4	3	0
61054	30	1	0	321	0	0	7
61055	30	1	0	58	8	1	2
61056	30	1	0	69	10	13	3
61057	30	1	0	122	9	3	0
61058	30	1	0	429	10	9	5
61059	30	1	0	209	10	11	5
61060	30	1	0	271	6	2	4
61061	30	1	0	323	12	1	0
61062	30	1	0	102	1	8	3
61063	30	1	0	135	5	1	3
61064	30	1	0	291	2	7	4
61065	30	1	0	306	10	1	2
61066	30	1	0	118	1	11	2
61067	30	1	0	288	9	3	5
61068	30	1	0	270	8	7	4
61069	30	1	0	94	10	6	4
61070	30	1	0	3	5	12	2
61071	30	1	0	165	11	7	6
61072	30	1	0	114	1	11	2
61073	30	1	0	378	9	8	2
61074	30	1	0	130	0	4	5
61075	30	1	0	366	3	10	3
61076	30	1	0	362	12	8	6
61077	30	1	0	242	13	2	2
61078	30	1	0	25	2	11	5
61079	30	1	0	254	4	2	1
61080	30	1	0	39	13	7	3
61081	30	1	0	471	5	4	3
61082	30	1	0	24	10	3	6
61083	30	1	0	285	13	1	4
61084	30	1	0	409	10	13	5
61085	30	1	0	118	4	2	4
61086	30	1	0	111	9	6	5
61087	30	1	0	446	9	8	1
61088	30	1	0	194	4	0	6
61089	30	1	0	201	5	6	1
61090	30	1	0	321	10	13	1
61091	30	1	0	316	10	6	5
61092	30	1	0	302	8	2	3
61093	30	1	0	388	10	11	2
61094	30	1	0	415	8	13	0
61095	30	1	0	293	3	6	5
61096	30	1	0	452	7	10	3
61097	30	1	0	173	10	1	4
61098	30	1	0	95	13	12	3
61099	30	1	0	230	12	3	2
61100	30	1	0	47	3	7	1
61101	30	1	0	424	10	9	3
61102	30	1	0	506	6	3	2
61103	30	1	0	109	12	6	3
61104	30	1	0	475	0	8	3
61105	30	1	0	467	2	12	7
61106	30	1	0	453	9	13	6
61107	30	1	0	162	11	13	7
61108	30	1	0	265	12	3	4
61109	30	1	0	244	4	7	1
61110	30	1	0	240	4	5	5
61111	30	1	0	141	2	3	6
61112	30	1	0	219	1	6	6
61113	30	1	0	477	6	0	3
61114	30	1	0	398	12	9	0
61115	30	1	0	488	0	5	4
61116	30	1	0	429	8	11	3
61117	30	1	0	224	4	6	7
61118	30	1	0	398	5	10	6
61119	30	1	0	478	2	9	0
61120	30	1	0	27	1	10	6
61121	30	1	0	472	2	0	4
61122	30	1	0	335	3	7	5
61123	30	1	0	388	4	12	6
61124	30	1	0	83	7	0	0
61125	30	1	0	229	10	1	0
61126	30	1	0	253	3	13	0
61127	30	1	0	244	2	7	1
61128	30	1	0	476	11	4	5
61129	30	1	0	117	12	13	2
61130	30	1	0	110	9	0	4
61131	30	1	0	406	11	3	1
61132	30	1	0	104	11	12	4
61133	30	1	0	42	5	8	6
61134	30	1	0	70	8	10	5
61135	30	1	0	430	13	7	1
61136	30	1	0	370	10	13	7
61137	30	1	0	445	2	11	4
61138	30	1	0	476	6	13	4
61139	30	1	0	251	13	1	4
61140	30	1	0	249	12	7	6
61141	30	1	0	29	7	13	5
61142	30	1	0	499	3	5	4
61143	30	1	0	286	9	11	4
61144	30	1	0	195	1	3	6
61145	30	1	0	246	11	7	7
61146	30	1	0	17	1	4	3
61147	30	1	0	249	4	10	5
61148	30	1	0	352	6	11	5
61149	30	1	0	464	4	4	4
61150	30	1	0	123	11	3	5
61151	30	1	0	189	3	3	7
61152	30	1	0	289	1	13	3
61153	30	1	0	232	5	2	4
61154	30	1	0	129	4	0	0
61155	30	1	0	129	10	13	7
61156	30	1	0	12	9	4	7
61157	30	1	0	451	5	2	0
61158	30	1	0	489	1	13	1
61159	30	1	0	503	1	9	0
61160	30	1	0	152	12	9	4
61161	30	1	0	254	1	8	6
61162	30	1	0	389	7	7	4
61163	30	1	0	312	9	9	0
61164	30	1	0	212	10	3	4
61165	30	1	0	160	3	2	1
61166	30	1	0	2	6	7	7
61167	30	1	0	33	3	4	4
61168	30	1	0	72	10	3	4
61169	30	1	0	435	1	8	3
61170	30	1	0	272	13	2	1
61171	30	1	0	169	12	4	4
61172	30	1	0	127	7	11	4
61173	30	1	0	278	8	8	7
61174	30	1	0	82	9	0	6
61175	30	1	0	256	0	1	3
61176	30	1	0	275	9	0	2
61177	30	1	0	452	4	2	6
61178	30	1	0	93	7	5	6
61179	30	1	0	328	10	1	2
61180	30	1	0	421	11	7	4
61181	30	1	0	37	7	1	5
61182	30	1	0	331	1	12	6
61183	30	1	0	473	6	0	3
61184	30	1	0	510	10	7	0
61185	30	1	0	273	8	2	4
61186	30	1	0	496	1	0	3
61187	30	1	0	318	8	0	6
61188	30	1	0	230	13	1	7
61189	30	1	0	157	7	11	4
61190	30	1	0	425	13	7	7
61191	30	1	0	467	8	2	6
61192	30	1	0	139	13	1	4
61193	30	1	0	348	12	8	4
61194	30	1	0	289	11	4	7
61195	30	1	0	457	8	7	5
61196	30	1	0	386	7	5	3
61197	30	1	0	392	3	13	6
61198	30	1	0	325	11	7	6
61199	30	1	0	155	7	0	2
61200	30	1	0	102	13	13	7
61201	30	1	0	467	0	11	2
61202	30	1	0	158	1	7	4
61203	30	1	0	407	10	1	5
61204	30	1	0	324	10	11	7
61205	30	1	0	70	3	10	4
61206	30	1	0	92	6	1	1
61207	30	1	0	170	11	4	0
61208	30	1	0	332	12	0	4
61209	30	1	0	383	6	2	3
61210	30	1	0	184	2	2	1
61211	30	1	0	246	7	9	2
61212	30	1	0	472	10	4	7
61213	30	1	0	9	12	7	4
61214	30	1	0	75	7	5	4
61215	30	1	0	256	7	13	4
61216	30	1	0	393	13	7	1
61217	30	1	0	390	9	5	4
61218	30	1	0	22	13	10	6
61219	30	1	0	8	9	13	0
61220	30	1	0	293	12	12	3
