tag	layer	target	N	C	H	W	bit
42589	21	0	150	0	1	1	7
42590	21	0	158	0	2	2	4
42591	21	0	157	0	2	0	5
42592	21	0	30	0	1	0	2
42593	21	0	95	0	2	1	6
42594	21	0	152	0	2	1	6
42595	21	0	47	0	2	2	2
42596	21	0	142	0	1	1	2
42597	21	0	47	0	1	2	0
42598	21	0	91	0	1	0	3
42599	21	0	98	0	1	2	7
42600	21	0	106	0	1	0	1
42601	21	0	144	0	0	1	0
42602	21	0	70	0	2	1	2
42603	21	0	117	0	2	2	1
42604	21	0	146	0	1	2	5
42605	21	0	138	0	2	1	3
42606	21	0	108	0	2	2	3
42607	21	0	76	0	1	1	5
42608	21	0	22	0	0	0	3
42609	21	0	150	0	2	2	6
42610	21	0	42	0	0	0	0
42611	21	0	145	0	2	1	2
42612	21	0	82	0	1	2	4
42613	21	0	131	0	0	1	0
42614	21	0	70	0	2	0	3
42615	21	0	37	0	0	2	6
42616	21	0	125	0	2	2	4
42617	21	0	160	0	1	1	1
42618	21	0	162	0	1	2	4
42619	21	0	94	0	1	1	0
42620	21	0	23	0	2	2	5
42621	21	0	16	0	0	1	3
42622	21	0	126	0	1	1	5
42623	21	0	140	0	2	1	5
42624	21	0	174	0	0	0	7
42625	21	0	4	0	0	1	7
42626	21	0	0	0	0	2	2
42627	21	0	166	0	0	1	1
42628	21	0	167	0	1	0	5
42629	21	0	170	0	0	1	4
42630	21	0	59	0	2	0	1
42631	21	0	0	0	1	0	2
42632	21	0	151	0	2	2	7
42633	21	0	2	0	2	1	1
42634	21	0	108	0	1	0	3
42635	21	0	98	0	2	0	1
42636	21	0	80	0	1	0	6
42637	21	0	34	0	0	2	0
42638	21	0	156	0	1	1	3
42639	21	0	160	0	1	2	7
42640	21	0	55	0	0	0	1
42641	21	0	150	0	1	1	5
42642	21	0	35	0	1	2	1
42643	21	0	63	0	2	0	4
42644	21	0	52	0	2	1	4
42645	21	0	165	0	0	1	6
42646	21	0	28	0	1	2	1
42647	21	0	135	0	1	1	2
42648	21	0	99	0	1	2	2
42649	21	0	120	0	0	2	1
42650	21	0	3	0	0	0	0
42651	21	0	101	0	2	2	6
42652	21	0	108	0	0	2	2
42653	21	0	71	0	1	0	3
42654	21	0	39	0	1	2	1
42655	21	0	79	0	2	0	0
42656	21	0	62	0	1	0	7
42657	21	0	156	0	1	2	2
42658	21	0	30	0	2	0	0
42659	21	0	41	0	1	2	4
42660	21	0	42	0	0	2	4
42661	21	0	30	0	1	1	4
42662	21	0	134	0	1	2	1
42663	21	0	127	0	2	1	0
42664	21	0	127	0	1	0	4
42665	21	0	26	0	0	2	0
42666	21	0	11	0	0	0	7
42667	21	0	93	0	0	0	0
42668	21	0	141	0	0	1	3
42669	21	0	106	0	1	0	5
42670	21	0	30	0	0	0	0
42671	21	0	102	0	1	1	4
42672	21	0	83	0	2	1	0
42673	21	0	94	0	1	2	4
42674	21	0	159	0	1	1	7
42675	21	0	50	0	0	0	6
42676	21	0	6	0	2	1	0
42677	21	0	85	0	2	1	4
42678	21	0	26	0	2	0	6
42679	21	0	125	0	0	2	4
42680	21	0	23	0	0	2	6
42681	21	0	95	0	2	0	1
42682	21	0	129	0	2	1	1
42683	21	0	151	0	1	2	2
42684	21	0	60	0	1	1	6
42685	21	0	83	0	1	1	3
42686	21	0	19	0	0	2	1
42687	21	0	39	0	0	1	7
42688	21	0	80	0	0	2	5
42689	21	0	53	0	1	1	4
42690	21	0	30	0	0	2	4
42691	21	0	154	0	0	1	2
42692	21	0	23	0	1	1	0
42693	21	0	173	0	1	0	0
42694	21	0	103	0	2	2	3
42695	21	0	24	0	0	0	1
42696	21	0	3	0	0	0	3
42697	21	0	102	0	2	2	1
42698	21	0	149	0	0	0	1
42699	21	0	50	0	0	0	5
42700	21	0	31	0	1	0	2
42701	21	0	146	0	2	1	7
42702	21	0	7	0	2	1	2
42703	21	0	90	0	0	1	4
42704	21	0	114	0	0	2	3
42705	21	0	165	0	1	1	7
42706	21	0	15	0	1	1	2
42707	21	0	107	0	2	2	3
42708	21	0	161	0	1	2	5
42709	21	0	122	0	1	2	5
42710	21	0	99	0	0	0	5
42711	21	0	152	0	0	1	0
42712	21	0	120	0	2	0	2
42713	21	0	25	0	2	0	4
42714	21	0	136	0	0	2	6
42715	21	0	90	0	0	0	5
42716	21	0	91	0	2	2	5
42717	21	0	145	0	2	0	7
42718	21	0	138	0	0	1	0
42719	21	0	23	0	0	2	3
42720	21	0	5	0	0	1	3
42721	21	0	33	0	2	0	5
42722	21	0	15	0	0	2	2
42723	21	0	28	0	0	1	6
42724	21	0	150	0	1	1	5
42725	21	0	34	0	2	1	7
42726	21	0	166	0	0	2	5
42727	21	0	57	0	1	1	4
42728	21	0	32	0	2	0	6
42729	21	0	145	0	0	2	5
42730	21	0	156	0	2	2	1
42731	21	0	127	0	1	2	1
42732	21	0	60	0	1	0	1
42733	21	0	171	0	1	0	4
42734	21	0	53	0	2	0	5
42735	21	0	65	0	2	0	0
42736	21	0	98	0	2	1	2
42737	21	0	105	0	1	1	6
42738	21	0	25	0	2	2	3
42739	21	0	41	0	0	0	4
42740	21	0	5	0	1	0	1
42741	21	0	87	0	1	0	1
42742	21	0	140	0	1	2	7
42743	21	0	7	0	2	0	6
42744	21	0	40	0	0	1	3
42745	21	0	48	0	2	2	4
42746	21	0	169	0	1	0	1
42747	21	0	12	0	2	2	7
42748	21	0	39	0	1	0	6
42749	21	0	22	0	2	2	7
42750	21	0	51	0	0	0	2
42751	21	0	163	0	0	1	1
42752	21	0	78	0	1	1	4
42753	21	0	23	0	0	1	6
42754	21	0	94	0	1	0	4
42755	21	0	112	0	1	0	4
42756	21	0	144	0	0	2	1
42757	21	0	21	0	2	1	3
42758	21	0	141	0	1	2	6
42759	21	0	137	0	2	0	7
42760	21	0	76	0	1	2	0
42761	21	0	128	0	0	1	2
42762	21	0	42	0	0	0	0
42763	21	0	108	0	2	1	3
42764	21	0	160	0	2	1	5
42765	21	0	17	0	1	2	6
42766	21	0	141	0	1	2	7
42767	21	0	3	0	0	1	2
42768	21	0	37	0	0	2	1
42769	21	0	73	0	1	1	6
42770	21	0	167	0	2	2	7
42771	21	0	9	0	1	1	2
42772	21	0	158	0	0	1	5
42773	21	0	60	0	2	1	4
42774	21	0	95	0	1	1	4
42775	21	0	71	0	2	2	1
42776	21	0	58	0	1	2	7
42777	21	0	82	0	2	1	1
42778	21	0	48	0	0	1	7
42779	21	0	132	0	0	2	2
42780	21	0	16	0	2	2	6
42781	21	0	34	0	0	0	3
42782	21	0	14	0	0	1	0
42783	21	0	92	0	1	1	7
42784	21	0	129	0	2	0	0
42785	21	0	61	0	1	2	7
42786	21	0	45	0	2	2	5
42787	21	0	88	0	1	2	1
42788	21	0	72	0	1	0	2
42789	21	0	146	0	0	2	3
42790	21	0	173	0	1	2	6
42791	21	0	131	0	2	0	7
42792	21	0	33	0	2	0	3
42793	21	0	64	0	2	2	4
42794	21	0	108	0	1	1	4
42795	21	0	55	0	1	2	6
42796	21	0	149	0	0	2	5
42797	21	0	143	0	1	2	1
42798	21	0	123	0	1	1	5
42799	21	0	70	0	2	2	4
42800	21	0	48	0	2	0	0
42801	21	0	153	0	2	1	2
42802	21	0	6	0	1	1	6
42803	21	0	103	0	2	0	3
42804	21	0	87	0	2	2	7
42805	21	0	171	0	2	1	2
42806	21	0	168	0	1	0	7
42807	21	0	32	0	2	2	2
42808	21	0	174	0	2	0	3
42809	21	0	90	0	2	1	6
42810	21	0	84	0	1	2	4
42811	21	0	118	0	1	0	1
42812	21	0	120	0	2	0	6
42813	21	0	135	0	1	0	2
42814	21	0	35	0	1	1	7
42815	21	0	36	0	2	0	1
42816	21	0	124	0	2	0	5
42817	21	0	162	0	0	1	4
42818	21	0	53	0	2	0	7
42819	21	0	22	0	2	1	6
42820	21	0	103	0	1	1	0
42821	21	0	9	0	2	1	0
42822	21	0	82	0	0	2	0
42823	21	0	160	0	0	2	5
42824	21	0	79	0	0	1	4
42825	21	0	42	0	0	1	4
42826	21	0	116	0	1	2	2
42827	21	0	87	0	1	0	2
42828	21	0	103	0	0	0	2
42829	21	0	54	0	2	2	2
42830	21	0	31	0	2	2	0
42831	21	0	96	0	2	2	0
42832	21	0	152	0	2	0	0
42833	21	0	12	0	1	1	6
42834	21	0	31	0	1	2	2
42835	21	0	52	0	1	1	1
42836	21	0	169	0	2	2	2
42837	21	0	107	0	2	2	1
42838	21	0	72	0	0	1	3
42839	21	0	155	0	1	2	3
42840	21	0	91	0	1	0	0
42841	21	0	140	0	0	2	7
42842	21	0	84	0	0	0	1
42843	21	0	28	0	0	0	1
42844	21	0	25	0	2	0	7
42845	21	0	75	0	1	0	1
42846	21	0	44	0	1	1	5
42847	21	0	109	0	0	0	0
42848	21	0	35	0	1	1	7
42849	21	0	159	0	2	0	5
42850	21	0	87	0	0	1	6
42851	21	0	116	0	1	2	7
42852	21	0	107	0	0	0	0
42853	21	0	40	0	1	2	7
42854	21	0	145	0	0	2	6
42855	21	0	91	0	2	2	2
42856	21	0	123	0	0	1	7
42857	21	0	11	0	1	2	5
42858	21	0	3	0	2	1	1
42859	21	0	110	0	1	1	6
42860	21	0	38	0	0	2	2
42861	21	0	129	0	1	0	1
42862	21	0	125	0	0	1	4
42863	21	0	12	0	2	2	6
42864	21	0	103	0	0	1	7
42865	21	0	146	0	0	1	7
42866	21	0	80	0	1	2	0
42867	21	0	26	0	1	0	0
42868	21	0	23	0	2	2	3
42869	21	0	167	0	1	1	0
42870	21	0	57	0	1	2	7
42871	21	0	168	0	2	1	1
42872	21	0	24	0	0	1	5
42873	21	0	162	0	2	2	5
42874	21	0	27	0	0	1	2
42875	21	0	104	0	1	2	3
42876	21	0	48	0	1	0	7
42877	21	0	48	0	0	1	0
42878	21	0	162	0	1	1	2
42879	21	0	127	0	2	2	0
42880	21	0	141	0	2	1	2
42881	21	0	148	0	2	0	1
42882	21	0	99	0	2	1	6
42883	21	0	155	0	1	1	5
42884	21	0	75	0	0	0	6
42885	21	0	154	0	2	2	5
42886	21	0	141	0	0	0	4
42887	21	0	175	0	2	0	2
42888	21	0	128	0	2	0	5
42889	21	0	143	0	2	2	6
42890	21	0	172	0	1	0	1
42891	21	0	6	0	0	0	0
42892	21	0	51	0	0	1	4
42893	21	0	37	0	2	1	3
42894	21	0	138	0	1	1	1
42895	21	0	157	0	2	2	6
42896	21	0	60	0	2	2	0
42897	21	0	97	0	1	2	5
42898	21	0	141	0	0	2	4
42899	21	0	51	0	0	2	5
42900	21	0	150	0	2	0	4
42901	21	0	114	0	2	0	2
42902	21	0	44	0	1	0	6
42903	21	0	71	0	0	0	4
42904	21	0	1	0	1	2	2
42905	21	0	10	0	1	2	0
42906	21	0	160	0	1	2	5
42907	21	0	18	0	2	0	2
42908	21	0	133	0	2	0	6
42909	21	0	139	0	0	1	3
42910	21	0	54	0	1	1	4
42911	21	0	55	0	2	2	0
42912	21	0	29	0	1	0	3
42913	21	0	10	0	1	0	6
42914	21	0	65	0	0	2	5
42915	21	0	131	0	1	0	4
42916	21	0	166	0	1	2	1
42917	21	0	24	0	2	2	0
42918	21	0	160	0	0	2	3
42919	21	0	175	0	0	0	6
42920	21	0	165	0	2	2	2
42921	21	0	6	0	2	1	0
42922	21	0	22	0	0	0	4
42923	21	0	142	0	2	0	4
42924	21	0	104	0	1	2	6
42925	21	0	110	0	0	1	1
42926	21	0	136	0	2	2	1
42927	21	0	149	0	2	0	5
42928	21	0	128	0	1	2	4
42929	21	0	155	0	1	1	6
42930	21	0	101	0	1	0	3
42931	21	0	34	0	2	1	2
42932	21	0	76	0	0	2	2
42933	21	0	31	0	0	2	6
42934	21	0	137	0	1	0	5
42935	21	0	54	0	2	2	2
42936	21	0	41	0	0	2	4
42937	21	0	49	0	0	2	0
42938	21	0	140	0	2	2	1
42939	21	0	74	0	1	0	3
42940	21	0	148	0	1	1	2
42941	21	0	171	0	0	1	1
42942	21	0	49	0	1	1	5
42943	21	0	157	0	2	2	2
42944	21	0	144	0	1	1	2
42945	21	0	1	0	0	0	6
42946	21	0	70	0	0	2	5
42947	21	0	122	0	1	1	4
42948	21	0	124	0	0	2	1
42949	21	0	71	0	2	0	4
42950	21	0	160	0	2	0	0
42951	21	0	129	0	2	2	6
42952	21	0	151	0	0	2	4
42953	21	0	139	0	2	0	5
42954	21	0	100	0	2	2	4
42955	21	0	34	0	2	2	1
42956	21	0	101	0	2	0	3
42957	21	0	157	0	2	0	7
42958	21	0	40	0	2	2	2
42959	21	0	123	0	0	0	7
42960	21	0	59	0	1	1	3
42961	21	0	10	0	2	1	6
42962	21	0	120	0	0	0	5
42963	21	0	26	0	2	1	2
42964	21	0	96	0	1	2	1
42965	21	0	132	0	1	0	6
42966	21	0	90	0	1	1	0
42967	21	0	128	0	1	0	3
42968	21	0	19	0	0	0	2
42969	21	0	40	0	2	2	1
42970	21	0	169	0	1	1	1
42971	21	0	123	0	1	0	2
42972	21	0	165	0	0	0	0
42973	21	0	32	0	0	2	0
42974	21	0	146	0	0	0	4
42975	21	0	46	0	2	2	0
42976	21	0	169	0	0	0	7
42977	21	0	155	0	1	0	3
42978	21	0	105	0	2	0	4
42979	21	0	42	0	1	2	1
42980	21	0	58	0	1	0	1
42981	21	0	4	0	2	2	6
42982	21	0	38	0	0	1	0
42983	21	0	136	0	0	1	2
42984	21	0	154	0	2	2	6
42985	21	0	133	0	1	0	6
42986	21	0	58	0	1	1	1
42987	21	0	108	0	1	1	3
42988	21	0	21	0	2	2	6
42989	21	0	65	0	0	2	0
42990	21	0	147	0	2	0	6
42991	21	0	167	0	2	1	6
42992	21	0	92	0	0	1	4
42993	21	0	66	0	2	1	4
42994	21	0	174	0	0	1	7
42995	21	0	45	0	2	2	7
42996	21	0	64	0	2	1	6
42997	21	0	35	0	2	0	7
42998	21	0	41	0	0	2	6
42999	21	0	86	0	0	1	0
43000	21	1	0	6	11	4	3
43001	21	1	0	35	11	1	1
43002	21	1	0	8	0	1	3
43003	21	1	0	129	9	0	3
43004	21	1	0	56	7	9	4
43005	21	1	0	40	11	6	5
43006	21	1	0	39	3	12	5
43007	21	1	0	23	6	1	5
43008	21	1	0	154	4	12	0
43009	21	1	0	137	1	6	1
43010	21	1	0	160	9	13	5
43011	21	1	0	17	0	10	3
43012	21	1	0	20	13	3	1
43013	21	1	0	71	7	10	5
43014	21	1	0	94	5	3	4
43015	21	1	0	155	10	2	3
43016	21	1	0	118	6	4	3
43017	21	1	0	14	3	13	0
43018	21	1	0	102	4	1	3
43019	21	1	0	54	10	7	6
43020	21	1	0	36	4	2	3
43021	21	1	0	149	6	9	6
43022	21	1	0	56	2	8	7
43023	21	1	0	12	13	1	2
43024	21	1	0	174	6	9	1
43025	21	1	0	97	9	7	4
43026	21	1	0	174	11	1	4
43027	21	1	0	28	4	6	2
43028	21	1	0	0	11	11	4
43029	21	1	0	129	1	13	4
43030	21	1	0	39	5	12	2
43031	21	1	0	153	5	7	0
43032	21	1	0	92	13	12	4
43033	21	1	0	14	3	9	1
43034	21	1	0	124	13	1	2
43035	21	1	0	168	7	8	2
43036	21	1	0	135	13	9	6
43037	21	1	0	138	12	11	3
43038	21	1	0	102	10	10	5
43039	21	1	0	132	7	1	3
43040	21	1	0	16	5	0	3
43041	21	1	0	1	1	11	0
43042	21	1	0	17	0	13	5
43043	21	1	0	131	3	4	7
43044	21	1	0	138	2	11	7
43045	21	1	0	121	12	6	3
43046	21	1	0	24	10	6	5
43047	21	1	0	105	7	13	0
43048	21	1	0	15	6	11	5
43049	21	1	0	63	3	3	7
43050	21	1	0	108	2	4	7
43051	21	1	0	19	7	12	1
43052	21	1	0	166	8	13	0
43053	21	1	0	60	2	6	7
43054	21	1	0	54	13	6	0
43055	21	1	0	97	0	6	4
43056	21	1	0	73	6	11	7
43057	21	1	0	48	4	3	0
43058	21	1	0	80	0	0	7
43059	21	1	0	14	8	1	2
43060	21	1	0	152	1	10	3
43061	21	1	0	30	9	3	0
43062	21	1	0	107	10	9	5
43063	21	1	0	52	10	11	5
43064	21	1	0	67	6	2	4
43065	21	1	0	80	12	1	0
43066	21	1	0	159	9	1	1
43067	21	1	0	129	4	2	5
43068	21	1	0	62	5	4	2
43069	21	1	0	139	11	4	0
43070	21	1	0	169	1	2	4
43071	21	1	0	27	11	8	2
43072	21	1	0	72	9	3	5
43073	21	1	0	175	10	13	4
43074	21	1	0	64	13	0	1
43075	21	1	0	70	0	0	5
43076	21	1	0	163	4	2	7
43077	21	1	0	143	0	1	1
43078	21	1	0	139	0	13	5
43079	21	1	0	110	2	0	4
43080	21	1	0	10	5	3	3
43081	21	1	0	90	12	8	6
43082	21	1	0	60	13	2	2
43083	21	1	0	6	2	11	5
43084	21	1	0	171	13	11	3
43085	21	1	0	40	12	11	1
43086	21	1	0	9	13	7	3
43087	21	1	0	117	5	4	3
43088	21	1	0	6	10	3	6
43089	21	1	0	71	13	1	4
43090	21	1	0	164	8	6	5
43091	21	1	0	29	4	2	4
43092	21	1	0	27	9	6	5
43093	21	1	0	111	9	8	1
43094	21	1	0	147	3	4	0
43095	21	1	0	0	8	12	3
43096	21	1	0	110	1	10	5
43097	21	1	0	169	13	1	4
43098	21	1	0	170	6	5	6
43099	21	1	0	141	2	3	6
43100	21	1	0	173	11	2	4
43101	21	1	0	140	13	0	4
43102	21	1	0	53	6	12	5
43103	21	1	0	113	7	10	3
43104	21	1	0	43	10	1	4
43105	21	1	0	23	13	12	3
43106	21	1	0	57	12	3	2
43107	21	1	0	11	3	7	1
43108	21	1	0	106	10	9	3
43109	21	1	0	126	6	3	2
43110	21	1	0	27	12	6	3
43111	21	1	0	132	7	0	3
43112	21	1	0	116	2	12	7
43113	21	1	0	113	9	13	6
43114	21	1	0	40	11	13	7
43115	21	1	0	66	12	3	4
43116	21	1	0	160	3	4	7
43117	21	1	0	73	3	4	5
43118	21	1	0	138	1	2	2
43119	21	1	0	98	11	2	3
43120	21	1	0	106	6	5	7
43121	21	1	0	15	3	13	6
43122	21	1	0	149	11	0	6
43123	21	1	0	1	5	4	6
43124	21	1	0	137	11	11	3
43125	21	1	0	56	4	6	7
43126	21	1	0	99	5	10	6
43127	21	1	0	119	2	9	0
43128	21	1	0	151	9	10	0
43129	21	1	0	164	6	2	7
43130	21	1	0	12	4	6	5
43131	21	1	0	116	5	5	6
43132	21	1	0	107	4	13	1
43133	21	1	0	4	11	8	0
43134	21	1	0	57	10	1	0
43135	21	1	0	63	3	13	0
43136	21	1	0	61	2	7	1
43137	21	1	0	119	11	4	5
43138	21	1	0	155	9	11	1
43139	21	1	0	79	1	9	0
43140	21	1	0	147	10	6	6
43141	21	1	0	19	9	11	3
43142	21	1	0	77	13	10	1
43143	21	1	0	88	8	6	5
43144	21	1	0	129	10	5	0
43145	21	1	0	125	1	6	5
43146	21	1	0	39	6	2	4
43147	21	1	0	119	6	13	4
43148	21	1	0	62	13	1	4
43149	21	1	0	62	12	7	6
43150	21	1	0	7	7	13	5
43151	21	1	0	124	3	5	4
43152	21	1	0	71	9	11	4
43153	21	1	0	132	3	1	3
43154	21	1	0	125	8	12	3
43155	21	1	0	165	11	7	7
43156	21	1	0	23	4	3	6
43157	21	1	0	78	10	9	5
43158	21	1	0	141	8	5	6
43159	21	1	0	90	11	7	4
43160	21	1	0	64	3	1	3
43161	21	1	0	30	11	8	2
43162	21	1	0	55	11	7	4
43163	21	1	0	25	13	3	4
43164	21	1	0	92	2	4	0
43165	21	1	0	70	0	0	4
43166	21	1	0	163	13	12	7
43167	21	1	0	3	9	4	7
43168	21	1	0	112	5	2	0
43169	21	1	0	122	1	13	1
43170	21	1	0	125	1	9	0
43171	21	1	0	38	12	9	4
43172	21	1	0	63	1	8	6
43173	21	1	0	133	6	7	7
43174	21	1	0	150	6	4	0
43175	21	1	0	53	10	3	4
43176	21	1	0	40	3	2	1
43177	21	1	0	0	6	7	7
43178	21	1	0	8	3	4	4
43179	21	1	0	18	10	3	4
43180	21	1	0	108	1	8	3
43181	21	1	0	68	13	2	1
43182	21	1	0	42	12	4	4
43183	21	1	0	31	7	11	4
43184	21	1	0	69	8	8	7
43185	21	1	0	20	9	0	6
43186	21	1	0	154	4	0	1
43187	21	1	0	172	13	13	0
43188	21	1	0	147	0	12	2
43189	21	1	0	132	10	7	4
43190	21	1	0	149	6	10	7
43191	21	1	0	120	5	6	5
43192	21	1	0	171	1	13	2
43193	21	1	0	105	11	7	4
43194	21	1	0	140	0	7	1
43195	21	1	0	64	5	1	6
43196	21	1	0	168	13	8	7
43197	21	1	0	13	3	8	5
43198	21	1	0	160	7	12	0
43199	21	1	0	68	8	2	4
43200	21	1	0	124	1	0	3
43201	21	1	0	79	8	0	6
43202	21	1	0	57	13	1	7
43203	21	1	0	165	13	2	7
43204	21	1	0	130	11	4	6
43205	21	1	0	120	3	7	2
43206	21	1	0	48	9	8	2
43207	21	1	0	70	12	12	6
43208	21	1	0	129	4	13	0
43209	21	1	0	76	13	9	7
43210	21	1	0	114	8	7	5
43211	21	1	0	141	12	8	6
43212	21	1	0	82	13	3	3
43213	21	1	0	59	13	12	6
43214	21	1	0	81	11	7	6
43215	21	1	0	169	12	13	2
43216	21	1	0	9	2	8	5
43217	21	1	0	112	1	8	7
43218	21	1	0	36	6	13	2
43219	21	1	0	120	12	4	5
43220	21	1	0	166	1	13	5
43221	21	1	0	81	10	11	7
43222	21	1	0	158	1	3	4
43223	21	1	0	23	6	1	1
43224	21	1	0	42	11	4	0
43225	21	1	0	83	12	0	4
43226	21	1	0	95	6	2	3
43227	21	1	0	144	10	12	2
43228	21	1	0	44	1	9	6
43229	21	1	0	127	9	2	3
43230	21	1	0	163	4	7	4
43231	21	1	0	119	4	10	2
43232	21	1	0	113	5	9	4
43233	21	1	0	64	7	13	4
43234	21	1	0	98	13	7	1
43235	21	1	0	97	9	5	4
43236	21	1	0	5	13	10	6
43237	21	1	0	2	9	13	0
43238	21	1	0	73	12	12	3
43239	21	1	0	56	10	3	4
43240	21	1	0	160	1	10	0
43241	21	1	0	112	0	9	5
43242	21	1	0	23	4	5	6
43243	21	1	0	51	2	12	5
43244	21	1	0	42	4	13	7
43245	21	1	0	86	12	1	7
43246	21	1	0	36	12	3	6
43247	21	1	0	23	12	6	0
43248	21	1	0	137	1	7	5
43249	21	1	0	149	6	13	5
43250	21	1	0	172	3	7	0
43251	21	1	0	156	3	10	1
43252	21	1	0	77	10	6	1
43253	21	1	0	11	0	4	7
43254	21	1	0	24	3	8	2
43255	21	1	0	116	5	10	6
43256	21	1	0	106	10	1	7
43257	21	1	0	71	0	11	5
43258	21	1	0	113	7	3	5
43259	21	1	0	175	5	8	5
43260	21	1	0	101	4	3	1
43261	21	1	0	23	10	3	0
43262	21	1	0	85	3	2	3
43263	21	1	0	141	3	9	3
43264	21	1	0	84	12	2	0
43265	21	1	0	37	2	8	4
43266	21	1	0	28	10	13	0
43267	21	1	0	3	5	12	3
43268	21	1	0	4	2	4	0
43269	21	1	0	107	8	1	1
43270	21	1	0	114	12	5	1
43271	21	1	0	128	3	9	0
43272	21	1	0	117	10	0	0
43273	21	1	0	102	6	10	1
43274	21	1	0	113	1	1	5
43275	21	1	0	16	2	4	5
43276	21	1	0	152	8	4	7
43277	21	1	0	25	12	11	1
43278	21	1	0	110	7	3	6
43279	21	1	0	116	6	6	1
43280	21	1	0	109	5	10	4
43281	21	1	0	39	10	7	1
43282	21	1	0	21	1	6	1
43283	21	1	0	33	8	0	5
43284	21	1	0	105	5	13	6
43285	21	1	0	73	9	4	5
43286	21	1	0	147	8	3	2
43287	21	1	0	57	13	1	5
43288	21	1	0	29	12	4	3
43289	21	1	0	143	12	13	0
43290	21	1	0	7	2	4	4
43291	21	1	0	89	0	2	2
43292	21	1	0	17	2	11	0
43293	21	1	0	135	3	6	6
43294	21	1	0	87	2	5	4
43295	21	1	0	145	9	1	0
43296	21	1	0	40	12	9	0
43297	21	1	0	69	7	10	6
43298	21	1	0	155	7	6	4
43299	21	1	0	131	1	5	6
43300	21	1	0	72	10	10	7
43301	21	1	0	11	3	6	0
43302	21	1	0	52	4	3	2
43303	21	1	0	74	5	1	0
43304	21	1	0	110	2	2	6
43305	21	1	0	128	8	13	5
43306	21	1	0	101	13	11	0
43307	21	1	0	4	7	1	5
43308	21	1	0	146	6	11	6
43309	21	1	0	29	6	0	5
43310	21	1	0	158	7	13	5
43311	21	1	0	111	13	1	3
43312	21	1	0	150	6	8	1
43313	21	1	0	79	11	5	3
43314	21	1	0	43	1	8	1
43315	21	1	0	89	5	11	2
43316	21	1	0	26	2	4	3
43317	21	1	0	154	2	12	1
43318	21	1	0	160	7	7	7
43319	21	1	0	160	5	2	7
43320	21	1	0	120	7	10	4
43321	21	1	0	151	0	5	1
43322	21	1	0	118	7	0	0
43323	21	1	0	73	1	10	1
43324	21	1	0	118	9	8	0
43325	21	1	0	146	10	3	5
43326	21	1	0	128	2	0	7
43327	21	1	0	87	11	1	2
43328	21	1	0	63	11	7	7
43329	21	1	0	93	5	4	6
43330	21	1	0	86	10	9	0
43331	21	1	0	16	5	1	6
43332	21	1	0	64	11	13	2
43333	21	1	0	20	9	10	2
43334	21	1	0	79	10	11	6
43335	21	1	0	152	11	1	4
43336	21	1	0	164	12	5	2
43337	21	1	0	165	10	6	5
43338	21	1	0	92	4	2	3
43339	21	1	0	124	3	3	2
43340	21	1	0	19	4	13	1
43341	21	1	0	169	5	12	2
43342	21	1	0	39	2	2	2
43343	21	1	0	11	6	5	3
43344	21	1	0	156	4	12	7
43345	21	1	0	136	3	4	7
43346	21	1	0	94	10	9	7
43347	21	1	0	72	12	6	6
43348	21	1	0	51	12	9	2
43349	21	1	0	13	10	7	5
43350	21	1	0	132	13	1	4
43351	21	1	0	41	4	7	2
43352	21	1	0	23	3	13	7
43353	21	1	0	6	6	0	6
43354	21	1	0	60	6	1	5
43355	21	1	0	7	5	1	5
43356	21	1	0	35	0	4	7
43357	21	1	0	120	7	9	0
43358	21	1	0	4	4	3	2
43359	21	1	0	28	12	4	3
43360	21	1	0	31	0	3	6
43361	21	1	0	16	1	13	7
43362	21	1	0	161	8	9	3
43363	21	1	0	74	6	0	5
43364	21	1	0	146	6	2	1
43365	21	1	0	17	8	8	0
43366	21	1	0	120	0	10	6
43367	21	1	0	64	11	0	5
43368	21	1	0	88	3	11	1
43369	21	1	0	34	0	5	5
43370	21	1	0	175	7	11	7
43371	21	1	0	34	1	11	7
43372	21	1	0	75	3	0	3
43373	21	1	0	80	4	8	6
43374	21	1	0	64	0	12	3
43375	21	1	0	91	13	12	0
43376	21	1	0	69	1	12	5
43377	21	1	0	102	11	7	6
43378	21	1	0	47	7	11	7
43379	21	1	0	132	4	12	1
43380	21	1	0	20	6	9	2
43381	21	1	0	82	1	1	5
43382	21	1	0	78	7	9	6
43383	21	1	0	113	5	7	0
43384	21	1	0	157	6	4	0
43385	21	1	0	171	10	6	5
43386	21	1	0	7	2	13	7
43387	21	1	0	32	1	3	5
43388	21	1	0	98	9	0	2
43389	21	1	0	94	5	7	1
43390	21	1	0	135	5	6	5
43391	21	1	0	63	1	0	2
43392	21	1	0	132	6	8	1
43393	21	1	0	66	11	7	3
43394	21	1	0	125	3	1	2
43395	21	1	0	115	2	11	7
43396	21	1	0	174	13	5	5
43397	21	1	0	140	8	4	4
43398	21	1	0	163	2	12	5
43399	21	1	0	31	3	12	2
43400	21	1	0	126	0	5	5
43401	21	1	0	141	2	9	1
43402	21	1	0	79	6	11	7
43403	21	1	0	104	13	9	1
43404	21	1	0	81	10	1	7
43405	21	1	0	174	8	5	2
43406	21	1	0	33	6	8	0
43407	21	1	0	132	2	4	2
43408	21	1	0	82	11	3	5
43409	21	1	0	20	4	3	4
43410	21	1	0	160	4	9	1
